,transaction_id,transaction_name,transaction_amt,location,is_fraud
19109,txn_19110,suchit baravkar,636,chm,0
19110,txn_19111,Aarya palkar,303,chm,0
19111,txn_19112,krish kanal,2167,tn,0
19112,txn_19113,shreyas mukadam,2677,tn,0
19113,txn_19114,krish kanal,1279,chm,0
19114,txn_19115,mihika,2293,ghk,0
19115,txn_19116,Anika agrawal,4857,tn,0
19116,txn_19117,Aarya palkar,2787,ghk,0
19117,txn_19118,gayatri ghuge,3087,ghk,0
19118,txn_19119,Aarya makhija,3054,tn,0
19119,txn_19120,Aarya palkar,2832,tn,0
19120,txn_19121,shreyas mukadam,2298,ghk,0
19121,txn_19122,Anika agrawal,274,chm,0
19122,txn_19123,mihika,3721,tn,0
19123,txn_19124,suchit baravkar,2872,ghk,0
19124,txn_19125,krish kanal,4510,chm,0
19125,txn_19126,Anika agrawal,1157,ghk,0
19126,txn_19127,Arya Bailur,994,chm,0
19127,txn_19128,gayatri ghuge,4110,tn,0
19128,txn_19129,swapnil ambd,3664,tn,0
19129,txn_19130,Aarya makhija,4743,ghk,0
19130,txn_19131,irisha deshpande,670,tn,0
19131,txn_19132,irisha deshpande,2194,tn,0
19132,txn_19133,Anika agrawal,465,ghk,0
19133,txn_19134,russell saho,3401,ghk,0
19134,txn_19135,lakshya kanjwani,4197,tn,0
19135,txn_19136,tanay malvankar,4257,chm,0
19136,txn_19137,krish kanal,4178,ghk,0
19137,txn_19138,lakshya kanjwani,4563,chm,0
19138,txn_19139,Aarya palkar,3604,chm,0
19139,txn_19140,irisha deshpande,2250,ghk,0
19140,txn_19141,Arya Bailur,3030,ghk,0
19141,txn_19142,lakshya kanjwani,2621,ghk,0
19142,txn_19143,Anika agrawal,1043,ghk,0
19143,txn_19144,irisha deshpande,3020,ghk,0
19144,txn_19145,swapnil ambd,240,tn,0
19145,txn_19146,Aarya palkar,2834,ghk,0
19146,txn_19147,russell saho,1116,chm,0
19147,txn_19148,suchit baravkar,600,ghk,0
19148,txn_19149,Aarya makhija,1227,ghk,0
19149,txn_19150,Anika agrawal,3800,tn,0
19150,txn_19151,Aarya makhija,4437,ghk,0
19151,txn_19152,krish kanal,3682,tn,0
19152,txn_19153,shreyas mukadam,2420,tn,0
19153,txn_19154,Arya Bailur,2679,chm,0
19154,txn_19155,Anika agrawal,1235,tn,0
19155,txn_19156,devv chand,1126,tn,0
19156,txn_19157,irisha deshpande,2070,chm,0
19157,txn_19158,tanay malvankar,1848,tn,0
19158,txn_19159,suchit baravkar,1735,tn,0
19159,txn_19160,Aarya palkar,2952,chm,0
19160,txn_19161,Aarya makhija,4221,tn,0
19161,txn_19162,devv chand,1327,chm,0
19162,txn_19163,russell saho,1846,ghk,0
19163,txn_19164,russell saho,650,ghk,0
19164,txn_19165,mihika,501,ghk,0
19165,txn_19166,Aarya makhija,3987,chm,0
19166,txn_19167,Arya Bailur,815,chm,0
19167,txn_19168,krish kanal,590,ghk,0
19168,txn_19169,Arya Bailur,2323,tn,0
19169,txn_19170,Arya Bailur,2426,chm,0
19170,txn_19171,Arya Bailur,2128,chm,0
19171,txn_19172,suchit baravkar,3077,chm,0
19172,txn_19173,krish kanal,2693,ghk,0
19173,txn_19174,gayatri ghuge,3012,chm,0
19174,txn_19175,Anika agrawal,3809,chm,0
19175,txn_19176,devv chand,1664,tn,0
19176,txn_19177,Arya Bailur,1157,tn,0
19177,txn_19178,Anika agrawal,41280,tn,1
19178,txn_19179,lakshya kanjwani,4557,ghk,0
19179,txn_19180,Arya Bailur,1889,chm,0
19180,txn_19181,krish kanal,587,ghk,0
19181,txn_19182,swapnil ambd,4573,chm,0
19182,txn_19183,tanay malvankar,1844,tn,0
19183,txn_19184,swapnil ambd,4649,chm,0
19184,txn_19185,lakshya kanjwani,1557,chm,0
19185,txn_19186,suchit baravkar,3839,tn,0
19186,txn_19187,russell saho,4286,tn,0
19187,txn_19188,lakshya kanjwani,543,tn,0
19188,txn_19189,swapnil ambd,1537,ghk,0
19189,txn_19190,tanay malvankar,3691,ghk,0
19190,txn_19191,neira,4980,chm,0
19191,txn_19192,neira,617,chm,0
19192,txn_19193,krish kanal,1650,tn,0
19193,txn_19194,shreyas mukadam,1195,chm,0
19194,txn_19195,devv chand,3976,chm,0
19195,txn_19196,Anika agrawal,415,chm,0
19196,txn_19197,irisha deshpande,1750,ghk,0
19197,txn_19198,Aarya palkar,3894,ghk,0
19198,txn_19199,irisha deshpande,1346,ghk,0
19199,txn_19200,suchit baravkar,3888,ghk,0
19200,txn_19201,mihika,1610,tn,0
19201,txn_19202,suchit baravkar,2833,ghk,0
19202,txn_19203,gayatri ghuge,1430,chm,0
19203,txn_19204,Aarya palkar,4572,ghk,0
19204,txn_19205,Arya Bailur,4830,chm,0
19205,txn_19206,lakshya kanjwani,100,ghk,0
19206,txn_19207,neira,31,chm,0
19207,txn_19208,tanay malvankar,748,chm,0
19208,txn_19209,shreyas mukadam,3894,chm,0
19209,txn_19210,swapnil ambd,4830,tn,0
19210,txn_19211,krish kanal,10800,tn,1
19211,txn_19212,neira,43,chm,0
19212,txn_19213,russell saho,1242,chm,0
19213,txn_19214,swapnil ambd,1262,tn,0
19214,txn_19215,Aarya makhija,264,chm,0
19215,txn_19216,irisha deshpande,1246,ghk,0
19216,txn_19217,Aarya makhija,3567,tn,0
19217,txn_19218,Aarya palkar,4064,chm,0
19218,txn_19219,gayatri ghuge,3215,chm,0
19219,txn_19220,russell saho,4654,ghk,0
19220,txn_19221,russell saho,1826,chm,0
19221,txn_19222,lakshya kanjwani,22,chm,0
19222,txn_19223,gayatri ghuge,1073,ghk,0
19223,txn_19224,devv chand,1041,ghk,0
19224,txn_19225,neira,4440,ghk,0
19225,txn_19226,swapnil ambd,4503,chm,0
19226,txn_19227,tanay malvankar,3688,chm,0
19227,txn_19228,suchit baravkar,4517,tn,0
19228,txn_19229,krish kanal,1210,tn,0
19229,txn_19230,russell saho,2518,tn,0
19230,txn_19231,irisha deshpande,4224,chm,0
19231,txn_19232,mihika,1214,chm,0
19232,txn_19233,Arya Bailur,214,tn,0
19233,txn_19234,russell saho,4546,tn,0
19234,txn_19235,Arya Bailur,508,ghk,0
19235,txn_19236,Aarya palkar,3403,chm,0
19236,txn_19237,irisha deshpande,1373,tn,0
19237,txn_19238,lakshya kanjwani,2316,ghk,0
19238,txn_19239,irisha deshpande,3055,tn,0
19239,txn_19240,lakshya kanjwani,4152,ghk,0
19240,txn_19241,Aarya makhija,359,tn,0
19241,txn_19242,mihika,936,ghk,0
19242,txn_19243,neira,4994,tn,0
19243,txn_19244,russell saho,1374,chm,0
19244,txn_19245,shreyas mukadam,4709,ghk,0
19245,txn_19246,gayatri ghuge,2237,tn,0
19246,txn_19247,devv chand,4017,chm,0
19247,txn_19248,russell saho,2222,ghk,0
19248,txn_19249,gayatri ghuge,3182,chm,0
19249,txn_19250,mihika,207,ghk,0
19250,txn_19251,irisha deshpande,2361,chm,0
19251,txn_19252,gayatri ghuge,2584,chm,0
19252,txn_19253,swapnil ambd,1634,chm,0
19253,txn_19254,Aarya makhija,2221,ghk,0
19254,txn_19255,Aarya palkar,1436,chm,0
19255,txn_19256,neira,3353,ghk,0
19256,txn_19257,mihika,2548,tn,0
19257,txn_19258,swapnil ambd,917,tn,0
19258,txn_19259,lakshya kanjwani,4634,tn,0
19259,txn_19260,Arya Bailur,2379,chm,0
19260,txn_19261,devv chand,1164,tn,0
19261,txn_19262,krish kanal,4883,chm,0
19262,txn_19263,suchit baravkar,3928,chm,0
19263,txn_19264,tanay malvankar,2090,tn,0
19264,txn_19265,irisha deshpande,4301,ghk,0
19265,txn_19266,tanay malvankar,3890,chm,0
19266,txn_19267,Arya Bailur,1675,tn,0
19267,txn_19268,lakshya kanjwani,960,ghk,0
19268,txn_19269,gayatri ghuge,382,chm,0
19269,txn_19270,Arya Bailur,3424,chm,0
19270,txn_19271,Aarya palkar,2460,tn,0
19271,txn_19272,devv chand,44,chm,0
19272,txn_19273,krish kanal,4138,tn,0
19273,txn_19274,neira,1640,chm,0
19274,txn_19275,swapnil ambd,3620,tn,0
19275,txn_19276,Anika agrawal,4066,chm,0
19276,txn_19277,mihika,2181,chm,0
19277,txn_19278,mihika,3434,ghk,0
19278,txn_19279,suchit baravkar,4176,chm,0
19279,txn_19280,Aarya makhija,26090,chm,1
19280,txn_19281,russell saho,4713,ghk,0
19281,txn_19282,Arya Bailur,2380,ghk,0
19282,txn_19283,russell saho,3716,ghk,0
19283,txn_19284,shreyas mukadam,4914,ghk,0
19284,txn_19285,Anika agrawal,3362,ghk,0
19285,txn_19286,shreyas mukadam,68,chm,0
19286,txn_19287,gayatri ghuge,296,chm,0
19287,txn_19288,krish kanal,9180,ghk,1
19288,txn_19289,gayatri ghuge,4023,tn,0
19289,txn_19290,neira,1089,tn,0
19290,txn_19291,tanay malvankar,1169,tn,0
19291,txn_19292,Arya Bailur,4982,chm,0
19292,txn_19293,mihika,4045,chm,0
19293,txn_19294,suchit baravkar,3170,tn,0
19294,txn_19295,devv chand,3808,ghk,0
19295,txn_19296,mihika,453,ghk,0
19296,txn_19297,Anika agrawal,606,chm,0
19297,txn_19298,Anika agrawal,3449,chm,0
19298,txn_19299,neira,3829,ghk,0
19299,txn_19300,Aarya makhija,6080,ghk,1
19300,txn_19301,tanay malvankar,446,chm,0
19301,txn_19302,mihika,2788,chm,0
19302,txn_19303,irisha deshpande,70,ghk,0
19303,txn_19304,Aarya makhija,1812,chm,0
19304,txn_19305,devv chand,2552,chm,0
19305,txn_19306,Aarya makhija,2011,tn,0
19306,txn_19307,swapnil ambd,1727,tn,0
19307,txn_19308,devv chand,3631,chm,0
19308,txn_19309,lakshya kanjwani,3009,ghk,0
19309,txn_19310,devv chand,3461,chm,0
19310,txn_19311,gayatri ghuge,3782,tn,0
19311,txn_19312,Aarya palkar,3835,ghk,0
19312,txn_19313,devv chand,4688,ghk,0
19313,txn_19314,mihika,1709,chm,0
19314,txn_19315,Arya Bailur,1625,ghk,0
19315,txn_19316,Aarya makhija,262,tn,0
19316,txn_19317,gayatri ghuge,2846,tn,0
19317,txn_19318,lakshya kanjwani,4843,tn,0
19318,txn_19319,gayatri ghuge,4252,chm,0
19319,txn_19320,tanay malvankar,497,chm,0
19320,txn_19321,gayatri ghuge,4263,ghk,0
19321,txn_19322,Aarya makhija,286,ghk,0
19322,txn_19323,irisha deshpande,1939,tn,0
19323,txn_19324,Arya Bailur,2434,tn,0
19324,txn_19325,lakshya kanjwani,2627,tn,0
19325,txn_19326,Aarya makhija,2993,tn,0
19326,txn_19327,Aarya palkar,2446,tn,0
19327,txn_19328,tanay malvankar,3623,ghk,0
19328,txn_19329,mihika,541,tn,0
19329,txn_19330,neira,4677,tn,0
19330,txn_19331,shreyas mukadam,785,ghk,0
19331,txn_19332,russell saho,1546,tn,0
19332,txn_19333,russell saho,33,ghk,0
19333,txn_19334,Anika agrawal,3463,tn,0
19334,txn_19335,russell saho,904,chm,0
19335,txn_19336,swapnil ambd,760,ghk,0
19336,txn_19337,russell saho,4812,ghk,0
19337,txn_19338,tanay malvankar,4504,chm,0
19338,txn_19339,shreyas mukadam,1532,tn,0
19339,txn_19340,Arya Bailur,2253,ghk,0
19340,txn_19341,krish kanal,3086,chm,0
19341,txn_19342,Anika agrawal,4250,ghk,0
19342,txn_19343,irisha deshpande,2922,chm,0
19343,txn_19344,Aarya makhija,54,tn,0
19344,txn_19345,russell saho,1871,chm,0
19345,txn_19346,lakshya kanjwani,4596,ghk,0
19346,txn_19347,Arya Bailur,3882,tn,0
19347,txn_19348,Arya Bailur,2147,tn,0
19348,txn_19349,suchit baravkar,3457,ghk,0
19349,txn_19350,lakshya kanjwani,3535,tn,0
19350,txn_19351,irisha deshpande,2706,chm,0
19351,txn_19352,Aarya makhija,3465,tn,0
19352,txn_19353,Aarya makhija,3751,ghk,0
19353,txn_19354,neira,2005,chm,0
19354,txn_19355,Aarya palkar,3752,chm,0
19355,txn_19356,lakshya kanjwani,3206,ghk,0
19356,txn_19357,swapnil ambd,1419,ghk,0
19357,txn_19358,Anika agrawal,247,chm,0
19358,txn_19359,lakshya kanjwani,1622,tn,0
19359,txn_19360,Arya Bailur,3534,tn,0
19360,txn_19361,gayatri ghuge,1104,tn,0
19361,txn_19362,tanay malvankar,3114,ghk,0
19362,txn_19363,lakshya kanjwani,2591,tn,0
19363,txn_19364,Aarya makhija,3658,chm,0
19364,txn_19365,mihika,1536,tn,0
19365,txn_19366,Anika agrawal,139,chm,0
19366,txn_19367,neira,1254,chm,0
19367,txn_19368,gayatri ghuge,453,chm,0
19368,txn_19369,Aarya makhija,3130,tn,0
19369,txn_19370,Aarya makhija,4180,chm,0
19370,txn_19371,russell saho,1083,ghk,0
19371,txn_19372,swapnil ambd,4553,tn,0
19372,txn_19373,Anika agrawal,1085,chm,0
19373,txn_19374,russell saho,3254,tn,0
19374,txn_19375,irisha deshpande,1974,ghk,0
19375,txn_19376,russell saho,4225,tn,0
19376,txn_19377,krish kanal,978,tn,0
19377,txn_19378,shreyas mukadam,2486,tn,0
19378,txn_19379,neira,1987,chm,0
19379,txn_19380,krish kanal,1446,ghk,0
19380,txn_19381,Aarya palkar,1449,chm,0
19381,txn_19382,Aarya makhija,3710,tn,0
19382,txn_19383,krish kanal,1515,ghk,0
19383,txn_19384,Aarya palkar,2320,chm,0
19384,txn_19385,Anika agrawal,859,tn,0
19385,txn_19386,gayatri ghuge,1616,tn,0
19386,txn_19387,neira,1154,chm,0
19387,txn_19388,devv chand,2407,chm,0
19388,txn_19389,shreyas mukadam,3420,chm,0
19389,txn_19390,Arya Bailur,3205,ghk,0
19390,txn_19391,gayatri ghuge,1183,ghk,0
19391,txn_19392,suchit baravkar,663,ghk,0
19392,txn_19393,Aarya makhija,2357,tn,0
19393,txn_19394,Aarya makhija,2802,tn,0
19394,txn_19395,gayatri ghuge,1020,chm,0
19395,txn_19396,Anika agrawal,1812,chm,0
19396,txn_19397,mihika,2400,tn,0
19397,txn_19398,lakshya kanjwani,2914,chm,0
19398,txn_19399,Anika agrawal,3829,tn,0
19399,txn_19400,lakshya kanjwani,3046,tn,0
19400,txn_19401,shreyas mukadam,4749,ghk,0
19401,txn_19402,lakshya kanjwani,3866,chm,0
19402,txn_19403,devv chand,2055,chm,0
19403,txn_19404,neira,3910,tn,0
19404,txn_19405,Aarya palkar,2046,ghk,0
19405,txn_19406,suchit baravkar,4611,ghk,0
19406,txn_19407,neira,978,tn,0
19407,txn_19408,Arya Bailur,2860,ghk,0
19408,txn_19409,Aarya palkar,2231,tn,0
19409,txn_19410,lakshya kanjwani,3889,chm,0
19410,txn_19411,neira,1679,chm,0
19411,txn_19412,swapnil ambd,2296,tn,0
19412,txn_19413,Aarya makhija,4230,ghk,0
19413,txn_19414,swapnil ambd,2896,ghk,0
19414,txn_19415,shreyas mukadam,3668,ghk,0
19415,txn_19416,suchit baravkar,2569,tn,0
19416,txn_19417,suchit baravkar,4065,chm,0
19417,txn_19418,gayatri ghuge,1228,ghk,0
19418,txn_19419,krish kanal,82,ghk,0
19419,txn_19420,russell saho,3514,tn,0
19420,txn_19421,Aarya palkar,2809,ghk,0
19421,txn_19422,neira,4373,ghk,0
19422,txn_19423,suchit baravkar,286,chm,0
19423,txn_19424,suchit baravkar,1848,chm,0
19424,txn_19425,krish kanal,2670,chm,0
19425,txn_19426,Aarya makhija,54,tn,0
19426,txn_19427,lakshya kanjwani,1467,ghk,0
19427,txn_19428,Aarya makhija,471,ghk,0
19428,txn_19429,lakshya kanjwani,2028,tn,0
19429,txn_19430,devv chand,1523,tn,0
19430,txn_19431,lakshya kanjwani,3171,chm,0
19431,txn_19432,suchit baravkar,1260,ghk,0
19432,txn_19433,krish kanal,2852,chm,0
19433,txn_19434,krish kanal,2178,ghk,0
19434,txn_19435,Aarya palkar,3491,chm,0
19435,txn_19436,lakshya kanjwani,3115,tn,0
19436,txn_19437,devv chand,1570,chm,0
19437,txn_19438,shreyas mukadam,1563,ghk,0
19438,txn_19439,russell saho,4597,ghk,0
19439,txn_19440,Aarya makhija,2706,ghk,0
19440,txn_19441,shreyas mukadam,2824,chm,0
19441,txn_19442,lakshya kanjwani,696,ghk,0
19442,txn_19443,suchit baravkar,4244,chm,0
19443,txn_19444,lakshya kanjwani,1520,tn,0
19444,txn_19445,neira,3014,chm,0
19445,txn_19446,russell saho,4541,ghk,0
19446,txn_19447,Aarya makhija,559,chm,0
19447,txn_19448,Anika agrawal,4621,tn,0
19448,txn_19449,gayatri ghuge,1408,tn,0
19449,txn_19450,lakshya kanjwani,2237,ghk,0
19450,txn_19451,russell saho,715,tn,0
19451,txn_19452,gayatri ghuge,3038,chm,0
19452,txn_19453,irisha deshpande,3538,ghk,0
19453,txn_19454,neira,4058,ghk,0
19454,txn_19455,russell saho,302,ghk,0
19455,txn_19456,devv chand,16,ghk,0
19456,txn_19457,Aarya palkar,941,chm,0
19457,txn_19458,Aarya makhija,3542,ghk,0
19458,txn_19459,irisha deshpande,192,ghk,0
19459,txn_19460,swapnil ambd,3436,tn,0
19460,txn_19461,suchit baravkar,17,ghk,0
19461,txn_19462,shreyas mukadam,4010,chm,0
19462,txn_19463,devv chand,691,tn,0
19463,txn_19464,suchit baravkar,3464,ghk,0
19464,txn_19465,neira,2233,tn,0
19465,txn_19466,Aarya palkar,3395,ghk,0
19466,txn_19467,russell saho,3221,ghk,0
19467,txn_19468,irisha deshpande,2697,chm,0
19468,txn_19469,tanay malvankar,3380,tn,0
19469,txn_19470,devv chand,3489,chm,0
19470,txn_19471,tanay malvankar,4468,chm,0
19471,txn_19472,Aarya makhija,4294,chm,0
19472,txn_19473,devv chand,1568,tn,0
19473,txn_19474,suchit baravkar,3931,tn,0
19474,txn_19475,russell saho,242,tn,0
19475,txn_19476,mihika,4066,chm,0
19476,txn_19477,irisha deshpande,987,ghk,0
19477,txn_19478,russell saho,266,ghk,0
19478,txn_19479,Aarya makhija,189,tn,0
19479,txn_19480,devv chand,4925,ghk,0
19480,txn_19481,shreyas mukadam,4049,chm,0
19481,txn_19482,mihika,73,ghk,0
19482,txn_19483,Arya Bailur,4465,ghk,0
19483,txn_19484,tanay malvankar,958,tn,0
19484,txn_19485,mihika,4753,chm,0
19485,txn_19486,suchit baravkar,3667,tn,0
19486,txn_19487,krish kanal,2378,tn,0
19487,txn_19488,lakshya kanjwani,131,tn,0
19488,txn_19489,neira,2649,ghk,0
19489,txn_19490,neira,734,chm,0
19490,txn_19491,Arya Bailur,703,ghk,0
19491,txn_19492,gayatri ghuge,3482,chm,0
19492,txn_19493,tanay malvankar,1470,chm,0
19493,txn_19494,krish kanal,2862,chm,0
19494,txn_19495,gayatri ghuge,1654,ghk,0
19495,txn_19496,neira,161,chm,0
19496,txn_19497,russell saho,1411,chm,0
19497,txn_19498,lakshya kanjwani,11,tn,0
19498,txn_19499,shreyas mukadam,385,tn,0
19499,txn_19500,devv chand,2574,ghk,0
19500,txn_19501,krish kanal,1246,chm,0
19501,txn_19502,swapnil ambd,1815,tn,0
19502,txn_19503,shreyas mukadam,2981,ghk,0
19503,txn_19504,Aarya makhija,2547,tn,0
19504,txn_19505,Arya Bailur,3140,ghk,0
19505,txn_19506,tanay malvankar,3912,ghk,0
19506,txn_19507,mihika,2260,chm,0
19507,txn_19508,irisha deshpande,42470,tn,1
19508,txn_19509,Anika agrawal,3581,ghk,0
19509,txn_19510,lakshya kanjwani,3765,chm,0
19510,txn_19511,tanay malvankar,3641,tn,0
19511,txn_19512,devv chand,1794,tn,0
19512,txn_19513,mihika,1990,chm,0
19513,txn_19514,gayatri ghuge,1700,tn,0
19514,txn_19515,mihika,793,ghk,0
19515,txn_19516,suchit baravkar,51,chm,0
19516,txn_19517,neira,95,chm,0
19517,txn_19518,irisha deshpande,501,chm,0
19518,txn_19519,suchit baravkar,3696,tn,0
19519,txn_19520,mihika,2318,chm,0
19520,txn_19521,devv chand,3373,chm,0
19521,txn_19522,Anika agrawal,1079,chm,0
19522,txn_19523,russell saho,7,ghk,0
19523,txn_19524,Aarya makhija,1693,tn,0
19524,txn_19525,Anika agrawal,3901,chm,0
19525,txn_19526,krish kanal,939,ghk,0
19526,txn_19527,tanay malvankar,466,chm,0
19527,txn_19528,suchit baravkar,4803,ghk,0
19528,txn_19529,russell saho,3346,tn,0
19529,txn_19530,krish kanal,2899,tn,0
19530,txn_19531,krish kanal,161,ghk,0
19531,txn_19532,devv chand,4750,ghk,0
19532,txn_19533,swapnil ambd,1773,tn,0
19533,txn_19534,Arya Bailur,1700,chm,0
19534,txn_19535,irisha deshpande,2119,ghk,0
19535,txn_19536,shreyas mukadam,1002,ghk,0
19536,txn_19537,swapnil ambd,81,tn,0
19537,txn_19538,neira,2681,chm,0
19538,txn_19539,mihika,271,tn,0
19539,txn_19540,gayatri ghuge,4412,chm,0
19540,txn_19541,lakshya kanjwani,3614,tn,0
19541,txn_19542,shreyas mukadam,3867,chm,0
19542,txn_19543,tanay malvankar,146,tn,0
19543,txn_19544,lakshya kanjwani,4632,ghk,0
19544,txn_19545,Anika agrawal,795,chm,0
19545,txn_19546,devv chand,2676,chm,0
19546,txn_19547,neira,1055,tn,0
19547,txn_19548,russell saho,147,ghk,0
19548,txn_19549,Anika agrawal,3959,tn,0
19549,txn_19550,krish kanal,1474,tn,0
19550,txn_19551,lakshya kanjwani,2666,tn,0
19551,txn_19552,suchit baravkar,851,tn,0
19552,txn_19553,Anika agrawal,765,ghk,0
19553,txn_19554,lakshya kanjwani,1785,chm,0
19554,txn_19555,shreyas mukadam,2323,tn,0
19555,txn_19556,tanay malvankar,2620,tn,0
19556,txn_19557,Aarya palkar,4535,chm,0
19557,txn_19558,Anika agrawal,1803,chm,0
19558,txn_19559,tanay malvankar,3365,chm,0
19559,txn_19560,Arya Bailur,4232,chm,0
19560,txn_19561,tanay malvankar,4969,ghk,0
19561,txn_19562,gayatri ghuge,89,chm,0
19562,txn_19563,lakshya kanjwani,2444,chm,0
19563,txn_19564,Aarya palkar,4540,ghk,0
19564,txn_19565,shreyas mukadam,440,tn,0
19565,txn_19566,neira,3961,chm,0
19566,txn_19567,shreyas mukadam,3605,tn,0
19567,txn_19568,gayatri ghuge,2612,chm,0
19568,txn_19569,Anika agrawal,958,tn,0
19569,txn_19570,neira,4054,tn,0
19570,txn_19571,Aarya makhija,3612,tn,0
19571,txn_19572,lakshya kanjwani,4186,tn,0
19572,txn_19573,swapnil ambd,3522,chm,0
19573,txn_19574,Arya Bailur,2164,ghk,0
19574,txn_19575,swapnil ambd,2682,tn,0
19575,txn_19576,devv chand,2663,chm,0
19576,txn_19577,swapnil ambd,4976,ghk,0
19577,txn_19578,Aarya palkar,1070,chm,0
19578,txn_19579,mihika,4083,chm,0
19579,txn_19580,Anika agrawal,1954,ghk,0
19580,txn_19581,lakshya kanjwani,1857,ghk,0
19581,txn_19582,lakshya kanjwani,4272,chm,0
19582,txn_19583,neira,204,tn,0
19583,txn_19584,suchit baravkar,1072,ghk,0
19584,txn_19585,irisha deshpande,528,ghk,0
19585,txn_19586,tanay malvankar,661,tn,0
19586,txn_19587,mihika,2579,chm,0
19587,txn_19588,Arya Bailur,3519,chm,0
19588,txn_19589,krish kanal,1899,tn,0
19589,txn_19590,mihika,4452,ghk,0
19590,txn_19591,Aarya makhija,755,tn,0
19591,txn_19592,shreyas mukadam,3441,ghk,0
19592,txn_19593,shreyas mukadam,3652,chm,0
19593,txn_19594,shreyas mukadam,4402,ghk,0
19594,txn_19595,shreyas mukadam,2082,chm,0
19595,txn_19596,irisha deshpande,1611,tn,0
19596,txn_19597,suchit baravkar,4479,tn,0
19597,txn_19598,russell saho,1608,ghk,0
19598,txn_19599,russell saho,173,ghk,0
19599,txn_19600,Anika agrawal,1570,tn,0
19600,txn_19601,gayatri ghuge,4765,ghk,0
19601,txn_19602,swapnil ambd,715,ghk,0
19602,txn_19603,Aarya palkar,4807,ghk,0
19603,txn_19604,shreyas mukadam,818,ghk,0
19604,txn_19605,mihika,1915,chm,0
19605,txn_19606,suchit baravkar,2756,chm,0
19606,txn_19607,russell saho,332,ghk,0
19607,txn_19608,neira,908,ghk,0
19608,txn_19609,swapnil ambd,3835,tn,0
19609,txn_19610,mihika,1360,tn,0
19610,txn_19611,neira,2457,ghk,0
19611,txn_19612,lakshya kanjwani,4382,chm,0
19612,txn_19613,gayatri ghuge,2461,ghk,0
19613,txn_19614,Aarya palkar,1981,ghk,0
19614,txn_19615,lakshya kanjwani,3109,ghk,0
19615,txn_19616,russell saho,4547,chm,0
19616,txn_19617,tanay malvankar,1597,tn,0
19617,txn_19618,devv chand,1359,chm,0
19618,txn_19619,shreyas mukadam,4878,chm,0
19619,txn_19620,shreyas mukadam,3586,tn,0
19620,txn_19621,Arya Bailur,2194,ghk,0
19621,txn_19622,shreyas mukadam,2190,tn,0
19622,txn_19623,lakshya kanjwani,3371,chm,0
19623,txn_19624,tanay malvankar,3801,tn,0
19624,txn_19625,suchit baravkar,3402,chm,0
19625,txn_19626,tanay malvankar,2986,ghk,0
19626,txn_19627,neira,2733,chm,0
19627,txn_19628,Aarya makhija,2274,chm,0
19628,txn_19629,irisha deshpande,1448,ghk,0
19629,txn_19630,gayatri ghuge,3198,ghk,0
19630,txn_19631,Anika agrawal,4881,ghk,0
19631,txn_19632,krish kanal,2253,chm,0
19632,txn_19633,krish kanal,4496,chm,0
19633,txn_19634,Arya Bailur,4015,ghk,0
19634,txn_19635,lakshya kanjwani,1695,tn,0
19635,txn_19636,Aarya palkar,1333,ghk,0
19636,txn_19637,lakshya kanjwani,4329,tn,0
19637,txn_19638,swapnil ambd,736,chm,0
19638,txn_19639,lakshya kanjwani,4106,ghk,0
19639,txn_19640,Aarya makhija,2881,chm,0
19640,txn_19641,tanay malvankar,4043,tn,0
19641,txn_19642,mihika,1584,ghk,0
19642,txn_19643,Anika agrawal,3440,tn,0
19643,txn_19644,neira,4,chm,0
19644,txn_19645,tanay malvankar,4158,chm,0
19645,txn_19646,krish kanal,2169,tn,0
19646,txn_19647,irisha deshpande,4678,tn,0
19647,txn_19648,krish kanal,2894,tn,0
19648,txn_19649,suchit baravkar,3004,ghk,0
19649,txn_19650,swapnil ambd,368,chm,0
19650,txn_19651,Anika agrawal,41,chm,0
19651,txn_19652,russell saho,4523,ghk,0
19652,txn_19653,Aarya palkar,3117,chm,0
19653,txn_19654,suchit baravkar,4667,tn,0
19654,txn_19655,tanay malvankar,3590,tn,0
19655,txn_19656,suchit baravkar,808,tn,0
19656,txn_19657,shreyas mukadam,1213,ghk,0
19657,txn_19658,russell saho,1288,ghk,0
19658,txn_19659,Aarya makhija,275,chm,0
19659,txn_19660,Aarya palkar,1469,tn,0
19660,txn_19661,Aarya palkar,1379,chm,0
19661,txn_19662,suchit baravkar,1996,ghk,0
19662,txn_19663,shreyas mukadam,373,chm,0
19663,txn_19664,suchit baravkar,2161,tn,0
19664,txn_19665,Anika agrawal,2193,tn,0
19665,txn_19666,Arya Bailur,3879,ghk,0
19666,txn_19667,krish kanal,2316,ghk,0
19667,txn_19668,Aarya makhija,1094,tn,0
19668,txn_19669,krish kanal,3110,tn,0
19669,txn_19670,Aarya palkar,4414,tn,0
19670,txn_19671,tanay malvankar,3733,ghk,0
19671,txn_19672,mihika,4005,ghk,0
19672,txn_19673,shreyas mukadam,4119,tn,0
19673,txn_19674,shreyas mukadam,792,tn,0
19674,txn_19675,russell saho,997,ghk,0
19675,txn_19676,Aarya makhija,100,ghk,0
19676,txn_19677,tanay malvankar,2637,ghk,0
19677,txn_19678,mihika,638,chm,0
19678,txn_19679,lakshya kanjwani,4609,tn,0
19679,txn_19680,devv chand,4002,ghk,0
19680,txn_19681,mihika,3045,tn,0
19681,txn_19682,mihika,477,chm,0
